phrase_id,sentence_id,phrase,type,bundle_id,preceeded_by,leads_to
0,0,['advances'],,0,-1,1
1,0,in,PREP,1,-1,2
2,0,"['humanities', 'research']",,1,-1,2
3,0,['vol'],,1,-1,2
0,1,"['12', 'issue']",,0,-1,1
1,1,"['6', 'ewa']",,0,-1,1
2,1,"['publishing', 'available']",,0,-1,1
3,1,"['online:', '10']",,0,-1,1
4,1,"['september', '2025']",,0,-1,1
5,1,"['doi:', '10']",,0,-1,1
0,2,"['54254', '2753']",,0,-1,1
1,2,"['7080', '2025']",,0,-1,1
0,3,['26572'],,0,-1,1
1,3,the,DET,1,-1,2
2,3,"['cold', 'war:']",,1,-1,2
3,3,"['origins', 'causes']",,1,-1,2
4,3,and,CONJ,1,-1,2
5,3,"['global', 'impacts']",,1,-1,2
6,3,"['yixuan', 'bai']",,1,-1,2
7,3,"['nanjing', 'jingling']",,1,-1,2
8,3,"['high', 'school']",,1,-1,2
9,3,"['hexi', 'campus']",,1,-1,2
10,3,"['nanjing', 'china']",,1,-1,2
11,3,['646467343@qq'],,1,-1,2
0,4,"['com', 'abstract']",,0,-1,1
0,5,the,DET,1,-1,2
1,5,"['cold', 'war']",,1,-1,2
2,5,to,PREP,2,-1,3
3,5,the,DET,3,-1,4
4,5,"['all', 'out']",,3,-1,4
5,5,"['referred', 'confrontation']",,3,-1,4
6,5,['between'],,3,-1,4
7,5,the,DET,4,-1,5
8,5,"['united', 'states']",,4,-1,5
9,5,and,CONJ,4,-1,5
10,5,the,DET,5,-1,6
11,5,['union'],,5,-1,6
12,5,of,PREP,6,-1,7
13,5,"['soviet', 'socialist']",,6,-1,7
14,5,"['republics', 'between']",,6,-1,7
15,5,['1947'],,6,-1,7
16,5,and,CONJ,6,-1,7
17,5,['1991'],,6,-1,7
0,6,"['after', 'world']",,0,-1,1
1,6,"['war', 'ii']",,0,-1,1
2,6,the,DET,1,-1,2
3,6,['us'],,1,-1,2
4,6,and,CONJ,1,-1,2
5,6,the,DET,2,-1,3
6,6,"['ussr', 'became']",,2,-1,3
7,6,"['two', 'poles']",,2,-1,3
8,6,of,PREP,3,-1,4
9,6,the,DET,4,-1,5
10,6,['world'],,4,-1,5
11,6,by,PREP,5,-1,6
12,6,['virtue'],,5,-1,6
13,6,of,PREP,6,-1,7
14,6,"['their', 'great']",,6,-1,7
15,6,and,CONJ,6,-1,7
16,6,"['they', 'became']",,6,-1,7
17,6,"['strength', 'opposed']",,6,-1,7
18,6,['due'],,6,-1,7
19,6,to,PREP,7,-1,8
20,6,['differences'],,7,-1,8
21,6,in,PREP,8,-1,9
22,6,['ideology'],,8,-1,9
23,6,and,CONJ,8,-1,9
24,6,['geopolitics'],,8,-1,9
0,7,"['militarily', 'nato']",,0,-1,1
1,7,the,DET,1,-1,2
2,7,"['warsaw', 'pact']",,1,-1,2
3,7,and,CONJ,1,-1,2
4,7,['launches'],,1,-1,2
5,7,an,DET,2,-1,3
6,7,"['arms', 'race;']",,2,-1,3
7,7,"['confronts', 'economically']",,2,-1,3
8,7,the,DET,3,-1,4
9,7,"['us', 'implemented']",,3,-1,4
10,7,the,DET,4,-1,5
11,7,"['marshall', 'plan']",,4,-1,5
12,7,and,CONJ,4,-1,5
13,7,the,DET,5,-1,6
14,7,"['ussr', 'established']",,5,-1,6
15,7,the,DET,6,-1,7
16,7,['economic'],,6,-1,7
17,7,and,CONJ,6,-1,7
18,7,"['mutual', 'association;']",,6,-1,7
19,7,is,AUX,6,-1,7
20,7,['also'],,6,-1,7
21,7,a,DET,7,-1,8
22,7,"['fierce', 'ideological']",,7,-1,8
23,7,"['there', 'confrontation']",,7,-1,8
0,8,"['it', 'profoundly']",,0,-1,1
1,8,the,DET,1,-1,2
2,8,"['international', 'landscape']",,1,-1,2
3,8,"['affected', 'economic']",,1,-1,2
4,8,['development'],,1,-1,2
5,8,and,CONJ,1,-1,2
6,8,"['cultural', 'exchanges']",,1,-1,2
7,8,and,CONJ,1,-1,2
8,8,"['finally', 'ended']",,1,-1,2
9,8,with,PREP,2,-1,3
10,8,the,DET,3,-1,4
11,8,['collapse'],,3,-1,4
12,8,of,PREP,4,-1,5
13,8,the,DET,5,-1,6
14,8,['ussr'],,5,-1,6
15,8,and,CONJ,5,-1,6
16,8,the,DET,6,-1,7
17,8,"['drastic', 'changes']",,6,-1,7
18,8,in,PREP,7,-1,8
19,8,the,DET,8,-1,9
20,8,"['eastern', 'europe']",,8,-1,9
0,9,['as'],,0,-1,1
1,9,an,DET,1,-1,2
2,9,"['important', 'historical']",,1,-1,2
3,9,in,PREP,2,-1,3
4,9,the,DET,3,-1,4
5,9,"['second', 'half']",,3,-1,4
6,9,of,PREP,4,-1,5
7,9,the,DET,5,-1,6
8,9,"['20th', 'century']",,5,-1,6
9,9,the,DET,6,-1,7
10,9,"['cold', 'war']",,6,-1,7
11,9,had,AUX,6,-1,7
12,9,an,DET,7,-1,8
13,9,"['extremely', 'far']",,7,-1,8
14,9,"['stage', 'reaching']",,7,-1,8
15,9,['impact'],,7,-1,8
16,9,on,PREP,8,-1,9
17,9,the,DET,9,-1,10
18,9,['world'],,9,-1,10
0,10,this,DET,1,-1,2
1,10,['article'],,1,-1,2
2,10,will,MOD,1,-1,2
3,10,['introduce'],,1,-1,2
4,10,the,DET,2,-1,3
5,10,"['basic', 'concepts']",,2,-1,3
6,10,to,PREP,3,-1,4
7,10,the,DET,4,-1,5
8,10,"['cold', 'war']",,4,-1,5
9,10,"['related', 'such']",,4,-1,5
10,10,['as'],,4,-1,5
11,10,the,DET,5,-1,6
12,10,"['historical', 'background']",,5,-1,6
13,10,of,PREP,6,-1,7
14,10,the,DET,7,-1,8
15,10,"['cold', 'war']",,7,-1,8
16,10,the,DET,8,-1,9
17,10,['introduction'],,8,-1,9
18,10,of,PREP,9,-1,10
19,10,the,DET,10,-1,11
20,10,"['two', 'camps']",,10,-1,11
21,10,the,DET,11,-1,12
22,10,['introduction'],,11,-1,12
23,10,of,PREP,12,-1,13
24,10,['emphasis'],,12,-1,13
25,10,the,DET,13,-1,14
26,10,['aspects'],,13,-1,14
27,10,of,PREP,14,-1,15
28,10,['struggle'],,14,-1,15
29,10,and,CONJ,14,-1,15
30,10,the,DET,15,-1,16
31,10,"['international', 'political']",,15,-1,16
32,10,the,DET,16,-1,17
33,10,"['ories', 'related']",,16,-1,17
34,10,to,PREP,17,-1,18
35,10,the,DET,18,-1,19
36,10,"['cold', 'war']",,18,-1,19
0,11,"['it', 'also']",,0,-1,1
1,11,the,DET,1,-1,2
2,11,"['key', 'events']",,1,-1,2
3,11,of,PREP,2,-1,3
4,11,the,DET,3,-1,4
5,11,"['cold', 'war']",,3,-1,4
6,11,and,CONJ,3,-1,4
7,11,['discuss'],,3,-1,4
8,11,the,DET,4,-1,5
9,11,['impact'],,4,-1,5
10,11,of,PREP,5,-1,6
11,11,the,DET,6,-1,7
12,11,"['cold', 'war']",,6,-1,7
13,11,and,CONJ,6,-1,7
14,11,"['its', 'implications']",,6,-1,7
15,11,for,PREP,7,-1,8
16,11,the,DET,8,-1,9
17,11,"['present', 'day']",,8,-1,9
18,11,from,PREP,9,-1,10
19,11,"['three', 'periods:']",,9,-1,10
20,11,the,DET,10,-1,11
21,11,"['pre', '60s']",,10,-1,11
22,11,the,DET,11,-1,12
23,11,['70s'],,11,-1,12
24,11,the,DET,12,-1,13
25,11,['80s'],,12,-1,13
26,11,and,CONJ,12,-1,13
27,11,['beyond'],,12,-1,13
28,11,['discuss'],,12,-1,13
0,12,"['keywords:', 'cold']",,0,-1,1
1,12,the,DET,1,-1,2
2,12,['us'],,1,-1,2
3,12,the,DET,2,-1,3
4,12,"['ussr', 'nato']",,2,-1,3
5,12,"['war', 'eastern']",,2,-1,3
6,12,"['europe', '1']",,2,-1,3
0,13,in,PREP,1,-1,2
1,13,"['tr', 'oduction']",,1,-1,2
2,13,the,DET,2,-1,3
3,13,"['cold', 'war']",,2,-1,3
4,13,from,PREP,3,-1,4
5,13,the,DET,4,-1,5
6,13,"['yalta', 'conference']",,4,-1,5
7,13,at,PREP,5,-1,6
8,13,the,DET,6,-1,7
9,13,['end'],,6,-1,7
10,13,of,PREP,7,-1,8
11,13,the,DET,8,-1,9
12,13,"['second', 'world']",,8,-1,9
13,13,"['originated', 'war']",,8,-1,9
0,14,['after'],,0,-1,1
1,14,the,DET,1,-1,2
2,14,['end'],,1,-1,2
3,14,of,PREP,2,-1,3
4,14,the,DET,3,-1,4
5,14,"['second', 'world']",,3,-1,4
6,14,the,DET,4,-1,5
7,14,"['united', 'states(the']",,4,-1,5
8,14,"['war', 'us)and']",,4,-1,5
9,14,the,DET,5,-1,6
10,14,"['soviet', 'union(the']",,5,-1,6
11,14,"['ussr)', 'as']",,5,-1,6
12,14,the,DET,6,-1,7
13,14,"['most', 'powerful']",,6,-1,7
14,14,"['countries', 'naturally']",,6,-1,7
15,14,"['formed', 'opposition']",,6,-1,7
16,14,to,PREP,7,-1,8
17,14,"['different', 'ideologies']",,7,-1,8
18,14,['due'],,7,-1,8
0,15,in,PREP,1,-1,2
1,15,"['1946', 'former']",,1,-1,2
2,15,"['british', 'prime']",,1,-1,2
3,15,"['minister', 'winston']",,1,-1,2
4,15,"['churchill', 'delivered']",,1,-1,2
5,15,"['his', '""iron']",,1,-1,2
6,15,"['curtain', 'speech""']",,1,-1,2
7,15,['marking'],,1,-1,2
8,15,the,DET,2,-1,3
9,15,['beginning'],,2,-1,3
10,15,of,PREP,3,-1,4
11,15,the,DET,4,-1,5
12,15,"['cold', 'war']",,4,-1,5
0,16,in,PREP,1,-1,2
1,16,"['1947', 'us']",,1,-1,2
2,16,"['president', 'harry']",,1,-1,2
3,16,['truman'],,1,-1,2
4,16,in,PREP,2,-1,3
5,16,['troduced'],,2,-1,3
6,16,the,DET,3,-1,4
7,16,"['truman', 'doctrine']",,3,-1,4
8,16,['clarified'],,3,-1,4
9,16,that,COMP,3,-1,4
10,16,the,DET,4,-1,5
11,16,['us'],,4,-1,5
12,16,would,MOD,4,-1,5
13,16,"['take', 'tough']",,4,-1,5
14,16,"['measures', 'against']",,4,-1,5
15,16,the,DET,5,-1,6
16,16,"['ussr', 'marking']",,5,-1,6
17,16,the,DET,6,-1,7
18,16,['beginning'],,6,-1,7
19,16,of,PREP,7,-1,8
20,16,the,DET,8,-1,9
21,16,"['cold', 'war']",,8,-1,9
0,17,['during'],,0,-1,1
1,17,the,DET,1,-1,2
2,17,"['cold', 'war']",,1,-1,2
3,17,the,DET,2,-1,3
4,17,['us'],,2,-1,3
5,17,and,CONJ,2,-1,3
6,17,the,DET,3,-1,4
7,17,"['ussr', 'developed']",,3,-1,4
8,17,in,PREP,4,-1,5
9,17,['military'],,4,-1,5
10,17,and,CONJ,4,-1,5
11,17,"['aerospace', 'technology']",,4,-1,5
12,17,['formed'],,4,-1,5
13,17,the,DET,5,-1,6
14,17,"['confrontation', 'between']",,5,-1,6
15,17,the,DET,6,-1,7
16,17,"['two', 'camps']",,6,-1,7
17,17,['rapidly'],,6,-1,7
0,18,the,DET,1,-1,2
1,18,"['two', 'sides']",,1,-1,2
2,18,"['confront', 'each']",,1,-1,2
3,18,"['other', 'through']",,1,-1,2
4,18,"['local', 'proxy']",,1,-1,2
5,18,"['wars', 'technological']",,1,-1,2
6,18,and,CONJ,1,-1,2
7,18,"['arms', 'races']",,1,-1,2
8,18,"['space', 'competition']",,1,-1,2
9,18,and,CONJ,1,-1,2
10,18,"['diplomatic', 'competition']",,1,-1,2
11,18,"['despite', 'efforts']",,1,-1,2
12,18,by,PREP,2,-1,3
13,18,"['both', 'sides']",,2,-1,3
14,18,to,PREP,3,-1,4
15,18,"['avoid', 'large']",,3,-1,4
16,18,"['scale', 'war']",,3,-1,4
17,18,the,DET,4,-1,5
18,18,"['global', 'security']",,4,-1,5
19,18,"['situation', 'remains']",,4,-1,5
20,18,"['unprecedentedly', 'grave']",,4,-1,5
0,19,the,DET,1,-1,2
1,19,"['cold', 'war']",,1,-1,2
2,19,with,PREP,2,-1,3
3,19,the,DET,3,-1,4
4,19,"['economic', 'collapse']",,3,-1,4
5,19,of,PREP,4,-1,5
6,19,the,DET,5,-1,6
7,19,['ussr'],,5,-1,6
8,19,the,DET,6,-1,7
9,19,['dissolution'],,6,-1,7
10,19,of,PREP,7,-1,8
11,19,the,DET,8,-1,9
12,19,['state'],,8,-1,9
13,19,and,CONJ,8,-1,9
14,19,the,DET,9,-1,10
15,19,['dissolution'],,9,-1,10
16,19,of,PREP,10,-1,11
17,19,the,DET,11,-1,12
18,19,"['warsaw', 'pact']",,11,-1,12
19,19,['ended'],,11,-1,12
0,20,in,PREP,1,-1,2
1,20,this,DET,2,-1,3
2,20,"['process', 'most']",,2,-1,3
3,20,"['socialist', 'countries']",,2,-1,3
4,20,['turned'],,2,-1,3
5,20,to,PREP,3,-1,4
6,20,the,DET,4,-1,5
7,20,"['capitalist', 'road']",,4,-1,5
8,20,and,CONJ,4,-1,5
9,20,the,DET,5,-1,6
10,20,"['nato', 'system']",,5,-1,6
11,20,over,PREP,6,-1,7
12,20,from,PREP,7,-1,8
13,20,the,DET,8,-1,9
14,20,"['cold', 'war']",,8,-1,9
15,20,is,AUX,8,-1,9
16,20,['still'],,8,-1,9
17,20,an,DET,9,-1,10
18,20,"['important', 'force']",,9,-1,10
19,20,"['left', 'affecting']",,9,-1,10
20,20,the,DET,10,-1,11
21,20,"['global', 'military']",,10,-1,11
22,20,and,CONJ,10,-1,11
23,20,['economic'],,10,-1,11
24,20,['political'],,10,-1,11
0,21,the,DET,1,-1,2
1,21,"['tension', 'between']",,1,-1,2
2,21,the,DET,2,-1,3
3,21,['ussr'],,2,-1,3
4,21,and,CONJ,2,-1,3
5,21,the,DET,3,-1,4
6,21,"['us', 'kept']",,3,-1,4
7,21,the,DET,4,-1,5
8,21,['world'],,4,-1,5
9,21,in,PREP,5,-1,6
10,21,an,DET,6,-1,7
11,21,"['uneasy', 'state']",,6,-1,7
12,21,for,PREP,7,-1,8
13,21,a,DET,8,-1,9
14,21,"['long', 'time']",,8,-1,9
15,21,the,DET,9,-1,10
16,21,"['cold', 'war']",,9,-1,10
17,21,['following'],,9,-1,10
0,22,this,DET,1,-1,2
1,22,['tension'],,1,-1,2
2,22,was,AUX,1,-1,2
3,22,['exacerbated'],,1,-1,2
4,22,by,PREP,2,-1,3
5,22,"['other', 'heated']",,2,-1,3
6,22,in,PREP,3,-1,4
7,22,"['different', 'regions']",,3,-1,4
8,22,"['also', 'resulted']",,3,-1,4
9,22,in,PREP,4,-1,5
10,22,"['frequent', 'international']",,4,-1,5
11,22,"['conflicts', 'crises']",,4,-1,5
0,23,the,DET,1,-1,2
1,23,"['cold', 'war']",,1,-1,2
2,23,the,DET,2,-1,3
3,23,['development'],,2,-1,3
4,23,of,PREP,3,-1,4
5,23,"['economic', 'globalization']",,3,-1,4
6,23,and,CONJ,3,-1,4
7,23,['led'],,3,-1,4
8,23,to,PREP,4,-1,5
9,23,"['local', 'wars']",,4,-1,5
10,23,"['caught', 'us']",,4,-1,5
11,23,the,DET,5,-1,6
12,23,['division'],,5,-1,6
13,23,of,PREP,6,-1,7
14,23,"['germany', 'korea']",,6,-1,7
15,23,and,CONJ,6,-1,7
16,23,['so'],,6,-1,7
17,23,on,PREP,7,-1,8
18,23,['hindered'],,7,-1,8
0,24,['although'],,0,-1,1
1,24,the,DET,1,-1,2
2,24,['us'],,1,-1,2
3,24,and,CONJ,1,-1,2
4,24,the,DET,2,-1,3
5,24,['ussr'],,2,-1,3
6,24,were,AUX,2,-1,3
7,24,"['evenly', 'matched']",,2,-1,3
8,24,and,CONJ,2,-1,3
9,24,"['tried', 'their']",,2,-1,3
10,24,to,PREP,3,-1,4
11,24,"['avoid', 'war']",,3,-1,4
12,24,"['best', 'local']",,3,-1,4
13,24,"['wars', 'such']",,3,-1,4
14,24,the,DET,4,-1,5
15,24,"['korean', 'war']",,4,-1,5
16,24,and,CONJ,4,-1,5
17,24,the,DET,5,-1,6
18,24,"['vietnam', 'war']",,5,-1,6
19,24,"['as', 'still']",,5,-1,6
20,24,"['broke', 'out']",,5,-1,6
0,25,in,PREP,1,-1,2
1,25,the,DET,2,-1,3
2,25,"['general', 'environment']",,2,-1,3
3,25,of,PREP,3,-1,4
4,25,the,DET,4,-1,5
5,25,"['cold', 'war']",,4,-1,5
6,25,the,DET,5,-1,6
7,25,['us'],,5,-1,6
8,25,and,CONJ,5,-1,6
9,25,the,DET,6,-1,7
10,25,['ussr'],,6,-1,7
11,25,were,AUX,6,-1,7
12,25,"['evenly', 'matched']",,6,-1,7
13,25,['avoided'],,6,-1,7
14,25,the,DET,7,-1,8
15,25,['outbreak'],,7,-1,8
16,25,of,PREP,8,-1,9
17,25,a,DET,9,-1,10
18,25,"['new', 'world']",,9,-1,10
19,25,in,PREP,10,-1,11
20,25,"['nearly', 'half']",,10,-1,11
21,25,a,DET,11,-1,12
22,25,"['century', 'countries']",,11,-1,12
23,25,with,PREP,12,-1,13
24,25,"['different', 'social']",,12,-1,13
25,25,"['war', 'systems']",,12,-1,13
26,25,['coexisted'],,12,-1,13
27,25,for,PREP,13,-1,14
28,25,a,DET,14,-1,15
29,25,"['long', 'time']",,14,-1,15
0,26,"['they', 'learned']",,0,-1,1
1,26,from,PREP,1,-1,2
2,26,"['each', ""other's""]",,1,-1,2
3,26,and,CONJ,1,-1,2
4,26,"['applied', 'it']",,1,-1,2
5,26,to,PREP,2,-1,3
6,26,"['internal', 'adjustment']",,2,-1,3
7,26,and,CONJ,2,-1,3
8,26,['reform'],,2,-1,3
9,26,['promoted'],,2,-1,3
10,26,the,DET,3,-1,4
11,26,"['overall', 'development']",,3,-1,4
12,26,of,PREP,4,-1,5
13,26,the,DET,5,-1,6
14,26,['world'],,5,-1,6
15,26,['experience'],,5,-1,6
0,27,the,DET,1,-1,2
1,27,"['developing', 'countries']",,1,-1,2
2,27,in,PREP,2,-1,3
3,27,"['asia', 'africa']",,2,-1,3
4,27,and,CONJ,2,-1,3
5,27,"['latin', 'america']",,2,-1,3
6,27,"['sprang', 'up']",,2,-1,3
7,27,and,CONJ,2,-1,3
8,27,"['grew', 'stronger']",,2,-1,3
9,27,and,CONJ,2,-1,3
10,27,the,DET,3,-1,4
11,27,"['third', 'world']",,3,-1,4
12,27,"['rose', 'accordingly']",,3,-1,4
0,28,['during'],,0,-1,1
1,28,the,DET,1,-1,2
2,28,"['cold', 'war']",,1,-1,2
3,28,the,DET,2,-1,3
4,28,in,PREP,3,-1,4
5,28,"['depth', 'research']",,3,-1,4
6,28,and,CONJ,3,-1,4
7,28,['exploration'],,3,-1,4
8,28,of,PREP,4,-1,5
9,28,['science'],,4,-1,5
10,28,and,CONJ,4,-1,5
11,28,['technology'],,4,-1,5
12,28,by,PREP,5,-1,6
13,28,the,DET,6,-1,7
14,28,"['two', 'camps']",,6,-1,7
15,28,of,PREP,7,-1,8
16,28,the,DET,8,-1,9
17,28,['us'],,8,-1,9
18,28,and,CONJ,8,-1,9
19,28,the,DET,9,-1,10
20,28,"['ussr', 'indirectly']",,9,-1,10
21,28,the,DET,10,-1,11
22,28,"['third', 'scientific']",,10,-1,11
23,28,and,CONJ,10,-1,11
24,28,"['technological', 'revolution']",,10,-1,11
25,28,and,CONJ,10,-1,11
26,28,the,DET,11,-1,12
27,28,"['rapid', 'development']",,11,-1,12
28,28,of,PREP,12,-1,13
29,28,"['information', 'technology']",,12,-1,13
30,28,and,CONJ,12,-1,13
31,28,"['new', 'energy']",,12,-1,13
32,28,"['promoted', 'technology']",,12,-1,13
33,28,"['copyright:', '©']",,12,-1,13
34,28,by,PREP,13,-1,14
35,28,the,DET,14,-1,15
36,28,['authors'],,14,-1,15
37,28,['2025'],,14,-1,15
0,29,['submitted'],,0,-1,1
1,29,for,PREP,1,-1,2
2,29,"['possible', 'open']",,1,-1,2
3,29,"['access', 'publication']",,1,-1,2
4,29,under,PREP,2,-1,3
5,29,the,DET,3,-1,4
6,29,['terms'],,3,-1,4
7,29,and,CONJ,3,-1,4
8,29,['conditions'],,3,-1,4
9,29,of,PREP,4,-1,5
10,29,the,DET,5,-1,6
11,29,"['creative', 'commons']",,5,-1,6
12,29,"['attribution', '(cc']",,5,-1,6
13,29,"['by)', 'license']",,5,-1,6
14,29,"['(https:', 'creativecommons']",,5,-1,6
0,30,"['org', 'licenses']",,0,-1,1
1,30,by,PREP,1,-1,2
2,30,['4'],,1,-1,2
0,31,"['0', ')']",,0,-1,1
0,32,"['26', '26']",,0,-1,1
1,32,"['|', 'advances']",,0,-1,1
2,32,in,PREP,1,-1,2
3,32,"['humanities', 'research']",,1,-1,2
4,32,"['|', 'vol']",,1,-1,2
0,33,"['12', '|']",,0,-1,1
1,33,"['issue', '6']",,0,-1,1
2,33,['after'],,0,-1,1
3,33,the,DET,1,-1,2
4,33,"['cold', 'war']",,1,-1,2
5,33,"['several', 'geopolitical']",,1,-1,2
6,33,"['shifts', 'took']",,1,-1,2
7,33,"['place', 'around']",,1,-1,2
8,33,the,DET,2,-1,3
9,33,['world'],,2,-1,3
0,34,"['cold', 'war']",,0,-1,1
1,34,"['military', 'alliances']",,0,-1,1
2,34,"['such', 'as']",,0,-1,1
3,34,and,CONJ,0,-1,1
4,34,the,DET,1,-1,2
5,34,"['warsaw', 'pact']",,1,-1,2
6,34,were,AUX,1,-1,2
7,34,['dissolved'],,1,-1,2
8,34,or,CONJ,1,-1,2
9,34,['reorganized'],,1,-1,2
10,34,and,CONJ,1,-1,2
11,34,"['new', 'frameworks']",,1,-1,2
12,34,for,PREP,2,-1,3
13,34,"['security', 'cooperation']",,2,-1,3
14,34,and,CONJ,2,-1,3
15,34,['partnerships'],,2,-1,3
16,34,were,AUX,2,-1,3
17,34,['established'],,2,-1,3
18,34,['nato'],,2,-1,3
0,35,"['eastern', 'european']",,0,-1,1
1,35,and,CONJ,0,-1,1
2,35,"['former', 'soviet']",,0,-1,1
3,35,"['countries', 'republics']",,0,-1,1
4,35,"['shed', 'soviet']",,0,-1,1
5,35,and,CONJ,0,-1,1
6,35,"['moved', 'toward']",,0,-1,1
7,35,"['influence', 'democracy']",,0,-1,1
8,35,and,CONJ,0,-1,1
9,35,"['market', 'economies']",,0,-1,1
0,36,the,DET,1,-1,2
1,36,"['se', 'political']",,1,-1,2
2,36,"['changes', 'led']",,1,-1,2
3,36,to,PREP,2,-1,3
4,36,"['many', 'regional']",,2,-1,3
5,36,"['conflicts', 'such']",,2,-1,3
6,36,['as'],,2,-1,3
7,36,the,DET,3,-1,4
8,36,['breakup'],,3,-1,4
9,36,and,CONJ,3,-1,4
10,36,['conflict'],,3,-1,4
11,36,in,PREP,4,-1,5
12,36,['yugoslavia'],,4,-1,5
13,36,and,CONJ,4,-1,5
14,36,['tensions'],,4,-1,5
15,36,in,PREP,5,-1,6
16,36,the,DET,6,-1,7
17,36,['former'],,6,-1,7
18,36,the,DET,7,-1,8
19,36,['ussr'],,7,-1,8
0,37,['since'],,0,-1,1
1,37,the,DET,1,-1,2
2,37,['end'],,1,-1,2
3,37,of,PREP,2,-1,3
4,37,the,DET,3,-1,4
5,37,"['cold', 'war']",,3,-1,4
6,37,has,AUX,3,-1,4
7,37,['accelerated'],,3,-1,4
8,37,['globalization'],,3,-1,4
0,38,the,DET,1,-1,2
1,38,"['global', 'position']",,1,-1,2
2,38,of,PREP,2,-1,3
3,38,the,DET,3,-1,4
4,38,['ruble'],,3,-1,4
5,38,and,CONJ,3,-1,4
6,38,the,DET,4,-1,5
7,38,['ruble'],,4,-1,5
8,38,and,CONJ,4,-1,5
9,38,the,DET,5,-1,6
10,38,"['us', 'dollar']",,5,-1,6
11,38,has,AUX,5,-1,6
12,38,been,AUX,5,-1,6
13,38,"['enhanced', 'facilitating']",,5,-1,6
14,38,"['international', 'trade']",,5,-1,6
15,38,and,CONJ,5,-1,6
16,38,['investment'],,5,-1,6
0,39,"['developing', 'countries']",,0,-1,1
1,39,"['such', 'as']",,0,-1,1
2,39,['china'],,0,-1,1
3,39,and,CONJ,0,-1,1
4,39,in,PREP,1,-1,2
5,39,['dia'],,1,-1,2
6,39,are,AUX,1,-1,2
7,39,"['rapidly', 'emerging']",,1,-1,2
8,39,"['as', 'important']",,1,-1,2
9,39,['forces'],,1,-1,2
10,39,in,PREP,2,-1,3
11,39,the,DET,3,-1,4
12,39,"['global', 'economy']",,3,-1,4
0,40,the,DET,1,-1,2
1,40,"['se', 'changes']",,1,-1,2
2,40,have,AUX,1,-1,2
3,40,"['not', 'only']",,1,-1,2
4,40,"['boosted', 'economic']",,1,-1,2
5,40,['growth'],,1,-1,2
6,40,but,CONJ,1,-1,2
7,40,"['also', 'exacerbated']",,1,-1,2
8,40,"['global', 'economic']",,1,-1,2
9,40,['inequality'],,1,-1,2
10,40,and,CONJ,1,-1,2
11,40,"['geopolitical', 'competition']",,1,-1,2
0,41,['after'],,0,-1,1
1,41,the,DET,1,-1,2
2,41,['end'],,1,-1,2
3,41,of,PREP,2,-1,3
4,41,the,DET,3,-1,4
5,41,"['cold', 'war']",,3,-1,4
6,41,the,DET,4,-1,5
7,41,"['international', 'political']",,4,-1,5
8,41,has,AUX,4,-1,5
9,41,under,PREP,5,-1,6
10,41,"['gone', 'great']",,5,-1,6
11,41,"['pattern', 'changes']",,5,-1,6
0,42,the,DET,1,-1,2
1,42,['collapse'],,1,-1,2
2,42,of,PREP,2,-1,3
3,42,the,DET,3,-1,4
4,42,"['ussr', 'led']",,3,-1,4
5,42,to,PREP,4,-1,5
6,42,the,DET,5,-1,6
7,42,['decline'],,5,-1,6
8,42,of,PREP,6,-1,7
9,42,['communism'],,6,-1,7
10,42,and,CONJ,6,-1,7
11,42,the,DET,7,-1,8
12,42,['emergence'],,7,-1,8
13,42,of,PREP,8,-1,9
14,42,the,DET,9,-1,10
15,42,"['us', 'as']",,9,-1,10
16,42,a,DET,10,-1,11
17,42,['superpower'],,10,-1,11
0,43,"['since', 'then']",,0,-1,1
1,43,the,DET,1,-1,2
2,43,['distribution'],,1,-1,2
3,43,of,PREP,2,-1,3
4,43,"['global', 'political']",,2,-1,3
5,43,has,AUX,2,-1,3
6,43,"['changed', 'significantly']",,2,-1,3
7,43,and,CONJ,2,-1,3
8,43,"['new', 'challengers']",,2,-1,3
9,43,and,CONJ,2,-1,3
10,43,['competitors'],,2,-1,3
11,43,have,AUX,2,-1,3
12,43,['emerged'],,2,-1,3
13,43,['power'],,2,-1,3
0,44,the,DET,1,-1,2
1,44,['subject'],,1,-1,2
2,44,of,PREP,2,-1,3
3,44,this,DET,3,-1,4
4,44,['article'],,3,-1,4
5,44,is,AUX,3,-1,4
6,44,the,DET,4,-1,5
7,44,"['origin', 'causes']",,4,-1,5
8,44,and,CONJ,4,-1,5
9,44,['outcome'],,4,-1,5
10,44,of,PREP,5,-1,6
11,44,the,DET,6,-1,7
12,44,"['cold', 'war']",,6,-1,7
13,44,and,CONJ,6,-1,7
14,44,the,DET,7,-1,8
15,44,"['ongoing', 'impact']",,7,-1,8
16,44,on,PREP,8,-1,9
17,44,the,DET,9,-1,10
18,44,['world'],,9,-1,10
0,45,the,DET,1,-1,2
1,45,"['cold', 'war']",,1,-1,2
2,45,of,PREP,2,-1,3
3,45,the,DET,3,-1,4
4,45,"['contemporary', 'international']",,3,-1,4
5,45,"['legacy', 'system']",,3,-1,4
6,45,is,AUX,3,-1,4
7,45,a,DET,4,-1,5
8,45,"['potential', 'global']",,4,-1,5
9,45,"['security', 'risk']",,4,-1,5
0,46,the,DET,1,-1,2
1,46,"['great', 'power']",,1,-1,2
2,46,"['game', 'after']",,1,-1,2
3,46,the,DET,2,-1,3
4,46,"['cold', 'war']",,2,-1,3
5,46,is,AUX,2,-1,3
