word,pos
wonder-struck,adjective
unaffected,adjective
immune,adjective
superior(p),adjective
unimpressed,adjective
uninfluenced,adjective
affected,adjective
agonistic,adjective
artificial,adjective
constrained,adjective
elocutionary,adjective
mannered,adjective
plummy,adjective
unaffected,adjective
lifelike,adjective
unmannered,adjective
unselfconscious,adjective
unstilted,adjective
affirmative,adjective
assentient,adjective
negative,adjective
dissentient,adjective
acceptive,adjective
accepting,adjective
rejective,adjective
dismissive,adjective
repudiative,adjective
afloat(p),adjective
adrift(p),adjective
floating,adjective
waterborne,adjective
aground(p),adjective
afraid(p),adjective
acrophobic,adjective
afeard(p),adjective
aghast(p),adjective
agoraphobic,adjective
alarmed,adjective
algophobic,adjective
apprehensive,adjective
hangdog,adjective
claustrophobic,adjective
fearful,adjective
frightened,adjective
horrified,adjective
hunted,adjective
hydrophobic,adjective
mysophobic,adjective
panicky,adjective
numb,adjective
shitless,adjective
terror-stricken,adjective
triskaidekaphobic,adjective
unnerved,adjective
white-lipped,adjective
xenophobic,adjective
unafraid(p),adjective
unapprehensive,adjective
unblinking,adjective
unfrightened,adjective
aggressive,adjective
battleful,adjective
competitive,adjective
hard-hitting,adjective
hostile,adjective
in-your-face,adjective
obstreperous,adjective
predatory,adjective
pugnacious,adjective
scrappy,adjective
truculent,adjective
unaggressive,adjective
low-pressure,adjective
agitated,adjective
aroused,adjective
distraught,adjective
jolted,adjective
feverish,adjective
frantic,adjective
hysterical,adjective
psychedelic,adjective
wild-eyed,adjective
unagitated,adjective
agitated,adjective
churning,adjective
churning,adjective
jolted,adjective
rippled,adjective
seething,adjective
stirred,adjective
unagitated,adjective
nonturbulent,adjective
unstirred,adjective
agreeable,adjective
disagreeable,adjective
annoying,adjective
harsh,adjective
nerve-racking,adjective
unsweet,adjective
air-to-surface,adjective
air-to-air,adjective
surface-to-air,adjective
alert,adjective
argus-eyed,adjective
fly,adjective
heads-up,adjective
lidless,adjective
unalert,adjective
algorithmic,adjective
recursive,adjective
heuristic,adjective
trial-and-error,adjective
alienable,adjective
appropriable,adjective
assignable,adjective
inalienable,adjective
absolute,adjective
non-negotiable,adjective
nontransferable,adjective
alive(p),adjective
liveborn,adjective
viable,adjective
vital,adjective
dead,adjective
asleep(p),adjective
assassinated,adjective
bloodless,adjective
brain dead,adjective
breathless,adjective
cold,adjective
d.o.a.,adjective
deathlike,adjective
defunct,adjective
doomed,adjective
executed,adjective
fallen,adjective
late(a),adjective
lifeless,adjective
murdered,adjective
nonviable,adjective
slain,adjective
stillborn,adjective
stone-dead,adjective
apocrine,adjective
eccrine,adjective
artesian,adjective
subartesian,adjective
live,adjective
in play(p),adjective
living(a),adjective
dead,adjective
extinct,adjective
lifeless,adjective
out of play(p),adjective
alphabetic,adjective
abecedarian,adjective
alphabetized,adjective
analphabetic,adjective
altricial,adjective
precocial,adjective
altruistic,adjective
egoistic,adjective
self-absorbed,adjective
ambiguous,adjective
double-barreled,adjective
double-edged,adjective
enigmatic,adjective
left-handed,adjective
multivalent,adjective
polysemous,adjective
uncertain,adjective
unambiguous,adjective
monosemous,adjective
ambitious,adjective
pushful,adjective
aspirant,adjective
compulsive,adjective
manque,adjective
overambitious,adjective
unambitious,adjective
shiftless,adjective
ametropic,adjective
emmetropic,adjective
ample,adjective
full,adjective
generous,adjective
wide,adjective
meager,adjective
bare(a),adjective
exiguous,adjective
hand-to-mouth(a),adjective
hardscrabble,adjective
measly,adjective
anabolic,adjective
constructive-metabolic,adjective
catabolic,adjective
destructive-metabolic,adjective
anaclinal,adjective
cataclinal,adjective
anastigmatic,adjective
astigmatic,adjective
anticlinal,adjective
synclinal,adjective
anadromous,adjective
catadromous,adjective
diadromous,adjective
anabatic,adjective
katabatic,adjective
anal,adjective
oral,adjective
analogue,adjective
digital,adjective
analytic,adjective
synthetic,adjective
analytic,adjective
isolating(a),adjective
synthetic,adjective
agglutinative,adjective
analytic,adjective
synthetic,adjective
inflectional,adjective
derivational,adjective
apocarpous,adjective
syncarpous,adjective
angry,adjective
aggravated,adjective
angered,adjective
black,adjective
choleric,adjective
hot under the collar(p),adjective
huffy,adjective
indignant,adjective
irate,adjective
livid,adjective
smoldering,adjective
wrathful,adjective
unangry(p),adjective
resentful,adjective
acrimonious,adjective
rancorous,adjective
unresentful,adjective
unbitter,adjective
sentient,adjective
sensate,adjective
insentient,adjective
unfeeling,adjective
animate,adjective
inanimate,adjective
nonconscious,adjective
animated,adjective
enlivened,adjective
full of life,adjective
reanimated,adjective
unanimated,adjective
lifeless,adjective
wan,adjective
enlivened,adjective
perked up,adjective
unenlivened,adjective
animate,adjective
inanimate,adjective
anonymous,adjective
nameless,adjective
onymous,adjective
binomial,adjective
pseudonymous,adjective
antemortem,adjective
postmortem,adjective
antecedent,adjective
anterior,adjective
anticipatory,adjective
preexistent,adjective
subsequent,adjective
attendant,adjective
later(a),adjective
antrorse,adjective
retrorse,adjective
decurved,adjective
aquatic,adjective
marine,adjective
semiaquatic,adjective
subaqueous,adjective
terrestrial,adjective
onshore,adjective
overland,adjective
amphibious,adjective
amphibiotic,adjective
preceding(a),adjective
above,adjective
above-mentioned,adjective
foregoing(a),adjective
introductory,adjective
precedent,adjective
premedical,adjective
preparatory,adjective
previous(a),adjective
succeeding(a),adjective
back-to-back,adjective
ensuing,adjective
following(a),adjective
following,adjective
in line,adjective
postmortem,adjective
precedented,adjective
unprecedented,adjective
new,adjective
prehensile,adjective
nonprehensile,adjective
prenatal,adjective
perinatal,adjective
postnatal,adjective
preprandial,adjective
postprandial,adjective
prewar,adjective
postwar,adjective
retrograde,adjective
anterograde,adjective
antemeridian,adjective
ante meridiem,adjective
postmeridian,adjective
post meridiem,adjective
anterior,adjective
frontal,adjective
frontal,adjective
prefrontal,adjective
posterior,adjective
back(a),adjective
caudal,adjective
retral,adjective
dorsal,adjective
ventral,adjective
dorsoventral,adjective
appealable,adjective
unappealable,adjective
appendaged,adjective
unappendaged,adjective
appetizing,adjective
mouth-watering,adjective
unappetizing,adjective
approachable,adjective
accessible,adjective
unapproachable,adjective
offish,adjective
appropriate,adjective
befitting,adjective
grade-appropriate,adjective
pat,adjective
proper,adjective
inappropriate,adjective
unbefitting,adjective
improper,adjective
due,adjective
callable,adjective
collect,adjective
collectible,adjective
delinquent,adjective
receivable,adjective
out-of-pocket,adjective
repayable,adjective
undue,adjective
due,adjective
undue,adjective
apropos,adjective
apposite,adjective
malapropos,adjective
inapposite,adjective
a priori,adjective
a posteriori,adjective
apteral,adjective
amphiprostylar,adjective
prostyle,adjective
peripteral,adjective
monopteral,adjective
peristylar,adjective
arbitrable,adjective
nonarbitrable,adjective
columned,adjective
amphistylar,adjective
columnar,adjective
columniform,adjective
colonnaded,adjective
pillared,adjective
noncolumned,adjective
astylar,adjective
unpillared,adjective
arboreal,adjective
nonarboreal,adjective
arenaceous,adjective
argillaceous,adjective
armed,adjective
equipped,adjective
light-armed,adjective
militarized,adjective
unarmed,adjective
barehanded,adjective
clean,adjective
defenseless,adjective
weaponless,adjective
armored,adjective
armor-clad,adjective
bony-plated,adjective
bulletproof,adjective
lightly armored,adjective
mail-cheeked,adjective
mail-clad,adjective
scaled,adjective
unarmored,adjective
armed,adjective
barbed,adjective
bristlelike,adjective
brushlike,adjective
thistlelike,adjective
clawed,adjective
unarmed,adjective
thornless,adjective
armed,adjective
armlike,adjective
brachiate,adjective
long-armed,adjective
one-armed,adjective
armless,adjective
armored,adjective
bone-covered,adjective
scaly,adjective
silver-scaled,adjective
unarmored,adjective
scaleless,adjective
artful,adjective
crafty,adjective
cute,adjective
designing,adjective
deep,adjective
elusive,adjective
manipulative,adjective
pawky,adjective
artless,adjective
careless,adjective
articulate,adjective
eloquent,adjective
speech-endowed,adjective
well-spoken,adjective
inarticulate,adjective
aphasic,adjective
aphonic,adjective
dumb,adjective
dumb,adjective
incoherent,adjective
mute,adjective
speechless,adjective
unarticulated,adjective
speaking(a),adjective
tongued,adjective
nonspeaking,adjective
articulated,adjective
jointed,adjective
unarticulated,adjective
unjointed,adjective
ashamed(p),adjective
discredited,adjective
embarrassed,adjective
guilty,adjective
shamefaced,adjective
unashamed,adjective
audacious,adjective
shameless,adjective
unabashed,adjective
assertive,adjective
cocky,adjective
emphatic,adjective
unassertive,adjective
nonassertive,adjective
reticent,adjective
associative,adjective
associable,adjective
nonassociative,adjective
attached,adjective
bespoken,adjective
intended,adjective
involved,adjective
unattached,adjective
unengaged,adjective
affixed,adjective
appendant,adjective
basifixed,adjective
glued,adjective
mounted,adjective
unaffixed,adjective
sessile,adjective
pedunculate,adjective
sessile,adjective
vagile,adjective
free-swimming,adjective
attached,adjective
detached,adjective
freestanding,adjective
semidetached,adjective
stuck,adjective
cragfast,adjective
unstuck,adjective
attachable,adjective
bindable,adjective
clip-on,adjective
tie-on,adjective
detachable,adjective
clastic,adjective
wary,adjective
on guard,adjective
shy,adjective
unwary,adjective
gullible,adjective
unguarded,adjective
attentive,adjective
captive,adjective
advertent,adjective
observant,adjective
oversolicitous,adjective
solicitous,adjective
inattentive,adjective
absent,adjective
distracted,adjective
dreamy,adjective
drowsy,adjective
forgetful,adjective
attractive,adjective
bewitching,adjective
charismatic,adjective
cunning,adjective
dinky,adjective
engaging,adjective
fetching,adjective
glossy,adjective
hypnotic,adjective
irresistible,adjective
personable,adjective
photogenic,adjective
prepossessing,adjective
winsome,adjective
unattractive,adjective
homely,adjective
subfusc,adjective
unprepossessing,adjective
attractive(a),adjective
repulsive(a),adjective
appealing,adjective
attention-getting,adjective
attractive,adjective
unappealing,adjective
off-putting,adjective
unattractive,adjective
attributable,adjective
ascribable,adjective
credited(p),adjective
traceable,adjective
unattributable,adjective
attributive,adjective
attributive genitive,adjective
predicative,adjective
pregnant,adjective
big(p),adjective
nonpregnant,adjective
audible,adjective
clunky,adjective
sonic,adjective
sounding,adjective
inaudible,adjective
breathed,adjective
infrasonic,adjective
silent,adjective
silent,adjective
supersonic,adjective
unheard,adjective
sonic,adjective
subsonic,adjective
supersonic,adjective
auspicious,adjective
bright,adjective
fortunate,adjective
inauspicious,adjective
unpromising,adjective
propitious,adjective
golden,adjective
gracious,adjective
unpropitious,adjective
ill,adjective
thunderous,adjective
authorized,adjective
accredited,adjective
approved,adjective
canonized,adjective
empowered,adjective
unauthorized,adjective
self-appointed,adjective
unaccredited,adjective
constitutional,adjective
unconstitutional,adjective
autochthonous,adjective
allochthonous,adjective
autoecious,adjective
heteroecious,adjective
autogenous,adjective
self-generated,adjective
self-induced,adjective
heterogenous,adjective
automatic,adjective
autoloading(a),adjective
automated,adjective
self-acting,adjective
self-locking,adjective
self-winding,adjective
semiautomatic,adjective
smart,adjective
manual,adjective
hand-operated,adjective
available,adjective
accessible,adjective
acquirable,adjective
addressable,adjective
easy,adjective
forthcoming,adjective
gettable,adjective
in stock(p),adjective
lendable,adjective
visible(a),adjective
on hand(p),adjective
on tap(p),adjective
on tap(p),adjective
open,adjective
purchasable,adjective
ready(a),adjective
unavailable,adjective
inaccessible,adjective
out of stock(p),adjective
awake(p),adjective
astir(p),adjective
awakened,adjective
insomniac,adjective
unsleeping,adjective
waking,adjective
asleep(p),adjective
at rest(a),adjective
dormant,adjective
drowsy,adjective
fast asleep(p),adjective
hypnoid,adjective
sleepy,adjective
slumberous,adjective
unawakened,adjective
astringent,adjective
styptic,adjective
nonastringent,adjective
aware(p),adjective
alert,adjective
conscious(p),adjective
sensible,adjective
unaware,adjective
oblivious(p),adjective
unconscious(p),adjective
unsuspecting,adjective
witting,adjective
unwitting,adjective
alarming,adjective
appalling,adjective
atrocious,adjective
awful,adjective
baleful,adjective
bloodcurdling,adjective
chilling,adjective
creepy,adjective
formidable,adjective
ghastly,adjective
hairy,adjective
petrifying,adjective
stupefying,adjective
terrific,adjective
unalarming,adjective
anemophilous,adjective
entomophilous,adjective
reassuring,adjective
assuasive,adjective
assuring,adjective
comforting,adjective
unreassuring,adjective
back(a),adjective
backmost,adjective
rear(a),adjective
front(a),adjective
advance(a),adjective
foremost,adjective
frontal,adjective
leading,adjective
directing,adjective
guiding,adjective
following,adjective
pursuing,adjective
backed,adjective
hardbacked,adjective
high-backed,adjective
low-backed,adjective
razorback,adjective
spiny-backed,adjective
stiff-backed,adjective
straight-backed,adjective
backless,adjective
low-cut,adjective
backward,adjective
backswept,adjective
cacuminal,adjective
converse,adjective
inverse,adjective
rearward,adjective
receding(a),adjective
reflexive,adjective
regardant(ip),adjective
retracted,adjective
retral,adjective
retroflex,adjective
returning(a),adjective
forward,adjective
guardant(ip),adjective
headfirst,adjective
forward,adjective
reverse,adjective
backward,adjective
bashful,adjective
forward,adjective
brash,adjective
bumptious,adjective
overfamiliar,adjective
fresh,adjective
assumptive,adjective
balconied,adjective
unbalconied,adjective
barreled,adjective
unbarreled,adjective
beaked,adjective
beaklike,adjective
billed,adjective
duckbill,adjective
rostrate,adjective
short-beaked,adjective
stout-billed,adjective
straight-billed,adjective
thick-billed,adjective
beakless,adjective
bedded,adjective
double-bedded,adjective
single-bedded,adjective
twin-bedded,adjective
bedless,adjective
beneficed,adjective
unbeneficed,adjective
stratified,adjective
foliate,adjective
laminar,adjective
layered,adjective
sheetlike,adjective
unstratified,adjective
ferned,adjective
braky,adjective
fernlike,adjective
fernless,adjective
grassy,adjective
grass-covered,adjective
grasslike,adjective
rushlike,adjective
sedgy,adjective
grassless,adjective
gusseted,adjective
ungusseted,adjective
hairless,adjective
bald,adjective
balding,adjective
beardless,adjective
depilatory,adjective
depilous,adjective
glabrescent,adjective
glabrous,adjective
naked-muzzled,adjective
naked-tailed,adjective
nonhairy,adjective
tonsured,adjective
hairy,adjective
canescent,adjective
coarse-haired,adjective
comate,adjective
curly-haired,adjective
dark-haired,adjective
downy,adjective
floccose,adjective
furlike,adjective
furred,adjective
fuzzed,adjective
glossy-haired,adjective
hispid,adjective
lanate,adjective
long-haired,adjective
pappose,adjective
pilous,adjective
rough-haired,adjective
shock-headed,adjective
short-haired,adjective
silky-haired,adjective
silver-haired,adjective
smooth-haired,adjective
snake-haired,adjective
soft-haired,adjective
stiff-haired,adjective
thick-haired,adjective
tomentose,adjective
velvety-furred,adjective
wire-haired,adjective
wiry,adjective
wooly,adjective
awned,adjective
bearded,adjective
awnless,adjective
bearing(a),adjective
load-bearing(a),adjective
nonbearing,adjective
beautiful,adjective
beauteous,adjective
bonny,adjective
dishy,adjective
exquisite,adjective
fine-looking,adjective
glorious,adjective
gorgeous,adjective
lovely,adjective
picturesque,adjective
pretty,adjective
pretty-pretty,adjective
pulchritudinous,adjective
ravishing,adjective
scenic,adjective
stunning,adjective
ugly,adjective
disfigured,adjective
evil-looking,adjective
fugly,adjective
grotesque,adjective
hideous,adjective
ill-favored,adjective
scrofulous,adjective
unlovely,adjective
unsightly,adjective
bellied,adjective
big-bellied,adjective
bellyless,adjective
banded,adjective
unbanded,adjective
belted,adjective
banded,adjective
belt-fed,adjective
beltlike,adjective
unbelted,adjective
beneficent,adjective
benefic,adjective
maleficent,adjective
baleful,adjective
malefic,adjective
malicious,adjective
despiteful,adjective
leering,adjective
malevolent,adjective
beady-eyed,adjective
bitchy,adjective
poisonous,adjective
venomed,adjective
vixenish,adjective
unmalicious,adjective
benign,adjective
kindly,adjective
malign,adjective
cancerous,adjective
best,adjective
champion,adjective
high-grade,adjective
first,adjective
go-to-meeting(a),adjective
optimum,adjective
primo,adjective
record-breaking,adjective
second-best,adjective
superfine,adjective
unexcelled,adjective
unsurpassable,adjective
worst,adjective
bottom,adjective
last,adjective
pessimal,adjective
better,adjective
amended,adjective
finer,adjective
improved,adjective
worse,adjective
worsened,adjective
better,adjective
fitter,adjective
worse,adjective
bettering,adjective
ameliorating(a),adjective
amendatory,adjective
corrective,adjective
remedial,adjective
worsening,adjective
bicameral,adjective
unicameral,adjective
bidirectional,adjective
biface,adjective
duplex,adjective
two-way,adjective
unidirectional,adjective
one-way,adjective
simplex,adjective
unifacial,adjective
faced,adjective
baby-faced,adjective
bald-faced,adjective
featured,adjective
janus-faced,adjective
long-faced,adjective
moon-faced,adjective
pale-faced,adjective
pug-faced,adjective
sad-faced,adjective
sweet-faced,adjective
visaged,adjective
faceless,adjective
anonymous,adjective
bibbed,adjective
bibless,adjective
unilateral,adjective
one-party,adjective
multilateral,adjective
bilateral,adjective
deep-lobed,adjective
two-lobed,adjective
bipartite,adjective
joint,adjective
multipartite,adjective
quadrilateral,adjective
five-sided,adjective
six-sided,adjective
seven-sided,adjective
eight-sided,adjective
nine-sided,adjective
ten-sided,adjective
eleven-sided,adjective
twelve-sided,adjective
quadripartite,adjective
tetramerous,adjective
three-cornered,adjective
three-lobed,adjective
four-lobed,adjective
five-lobed,adjective
many-lobed,adjective
palmately-lobed,adjective
trilateral,adjective
tripartite,adjective
bimodal,adjective
unimodal,adjective
binaural,adjective
two-eared,adjective
stereophonic,adjective
monaural,adjective
one-eared,adjective
mono,adjective
binucleate,adjective
mononuclear,adjective
trinucleate,adjective
bipedal,adjective
quadrupedal,adjective
black,adjective
african-american,adjective
colored,adjective
negro,adjective
negroid,adjective
white,adjective
caucasian,adjective
light-skinned,adjective
blond,adjective
ash-blonde,adjective
fair,adjective
flaxen,adjective
nordic,adjective
redheaded,adjective
brunet,adjective
adust,adjective
bronzed,adjective
brown,adjective
dark,adjective
dark-haired,adjective
dark-skinned,adjective
grizzled,adjective
nutbrown,adjective
blemished,adjective
acned,adjective
blebbed,adjective
blotchy,adjective
flyblown,adjective
marred,adjective
pocked,adjective
unblemished,adjective
stainless,adjective
bloody,adjective
blood-filled,adjective
bloodstained,adjective
bloodsucking,adjective
bloodthirsty,adjective
crimson,adjective
homicidal,adjective
gory,adjective
internecine,adjective
bloodless,adjective
nonviolent,adjective
bold,adjective
audacious,adjective
daredevil,adjective
emboldened,adjective
foolhardy,adjective
heroic,adjective
nervy,adjective
overreaching,adjective
overvaliant,adjective
timid,adjective
bashful,adjective
coy,adjective
fearful,adjective
intimidated,adjective
mousy,adjective
bound,adjective
chained,adjective
fettered,adjective
furled,adjective
pinioned,adjective
tethered,adjective
trussed,adjective
wired,adjective
unbound,adjective
unchained,adjective
untethered,adjective
laced,adjective
unlaced,adjective
tied,adjective
knotted,adjective
untied,adjective
tangled,adjective
afoul(ip),adjective
enmeshed,adjective
entangled,adjective
knotty,adjective
matted,adjective
rootbound,adjective
thrown,adjective
untangled,adjective
disentangled,adjective
bound,adjective
brassbound,adjective
cased,adjective
half-bound,adjective
paperback,adjective
well-bound,adjective
unbound,adjective
looseleaf,adjective
bordered,adjective
boxed,adjective
deckled,adjective
edged,adjective
fringed,adjective
lined,adjective
sawtoothed-edged,adjective
seagirt,adjective
spiny-edged,adjective
white-edged,adjective
unbordered,adjective
lotic,adjective
lentic,adjective
lower-class,adjective
non-u,adjective
proletarian,adjective
propertyless,adjective
upper-lower-class,adjective
middle-class,adjective
bourgeois,adjective
bourgeois,adjective
lower-middle-class,adjective
upper-middle-class,adjective
upper-class,adjective
quality,adjective
propertied,adjective
u,adjective
tweedy,adjective
wellborn,adjective
brachycephalic,adjective
broad-headed,adjective
bullet-headed,adjective
dolichocephalic,adjective
long-headed,adjective
brave,adjective
desperate,adjective
gallant,adjective
game,adjective
lionhearted,adjective
stalwart,adjective
undaunted,adjective
valiant,adjective
cowardly,adjective
caitiff,adjective
chicken,adjective
craven,adjective
dastard(a),adjective
faint,adjective
funky,adjective
poltroon,adjective
pusillanimous,adjective
gutsy,adjective
gutless,adjective
breast-fed,adjective
nursed,adjective
bottle-fed,adjective
breathing,adjective
sweet-breathed,adjective
breathless,adjective
asphyxiating,adjective
smothering,adjective
blown,adjective
crystalline,adjective
crystallized,adjective
microcrystalline,adjective
polycrystalline,adjective
noncrystalline,adjective
amorphous,adjective
landed,adjective
landless,adjective
light,adjective
ablaze(p),adjective
autofluorescent,adjective
bioluminescent,adjective
bright,adjective
candescent,adjective
floodlit,adjective
fluorescent,adjective
illuminated,adjective
incandescent,adjective
lamplit,adjective
lighting-up(a),adjective
livid,adjective
luminescent,adjective
phosphorescent,adjective
sunlit,adjective
white,adjective
dark,adjective
acheronian,adjective
aphotic,adjective
black,adjective
caliginous,adjective
cimmerian,adjective
crepuscular,adjective
darkened,adjective
darkening,adjective
darkling,adjective
darkling,adjective
dim,adjective
dusky,adjective
glooming,adjective
lightless,adjective
semidark,adjective
tenebrous,adjective
shaded,adjective
murky,adjective
shady,adjective
unshaded,adjective
unshadowed,adjective
shaded,adjective
hatched,adjective
unshaded,adjective
moonlit,adjective
moonless,adjective
bridgeable,adjective
unbridgeable,adjective
bright,adjective
agleam,adjective
aglow(p),adjective
aglitter(p),adjective
beady,adjective
beaming,adjective
blazing,adjective
bright as a new penny(p),adjective
brilliant,adjective
ardent,adjective
glimmery,adjective
glistening,adjective
iridescent,adjective
lurid,adjective
noctilucent,adjective
satiny,adjective
self-luminous,adjective
shimmery,adjective
silver,adjective
twinkling(a),adjective
dull,adjective
flat,adjective
lackluster,adjective
soft,adjective
dimmed,adjective
low-beam(a),adjective
undimmed,adjective
prejudiced,adjective
homophobic,adjective
jaundiced,adjective
loaded,adjective
racist,adjective
sexist,adjective
unprejudiced,adjective
color-blind,adjective
broad-minded,adjective
broad,adjective
catholic,adjective
free-thinking,adjective
open-minded,adjective
narrow-minded,adjective
close-minded,adjective
dogmatic,adjective
illiberal,adjective
opinionated,adjective
petty,adjective
reconstructed,adjective
unreconstructed,adjective
broken,adjective
unbroken,adjective
